id,carat,cut,color,clarity,depth,table,x,y,z,price
59879,1.0,Premium,F,SI2,62.2,58.0,6.44,6.38,3.99,4229
173758,1.06,Ideal,H,VS2,61.2,57.0,6.57,6.63,4.04,5942
108888,0.28,Ideal,I,VS1,62.8,55.0,4.2,4.25,2.65,452
129663,1.51,Ideal,I,SI1,62.5,57.0,7.32,7.27,4.57,7695
183081,0.32,Premium,F,VVS2,61.7,58.0,4.4,4.37,2.71,694
25383,0.55,Ideal,F,SI1,61.9,57.0,5.28,5.3,3.27,1257
125157,0.54,Premium,E,SI1,62.0,60.0,5.22,5.25,3.24,1554
29503,2.08,Ideal,G,SI2,62.1,57.0,8.21,8.15,5.08,14084
17943,1.08,Ideal,E,SI1,61.7,56.0,6.58,6.62,4.06,5739
115570,0.33,Premium,H,VS1,61.2,60.0,4.39,4.44,2.7,610
64979,0.32,Premium,G,VS2,62.6,59.0,4.34,4.39,2.73,561
147171,0.31,Ideal,E,VVS2,62.1,56.0,4.33,4.36,2.7,816
16568,0.4,Ideal,G,SI1,62.2,54.0,4.73,4.77,2.95,838
26244,1.51,Very Good,H,SI1,61.5,57.0,7.33,7.37,4.53,8977
55977,1.03,Ideal,G,SI2,62.0,57.0,6.42,6.46,3.99,5051
1235,0.57,Ideal,E,VS2,61.2,55.0,5.35,5.39,3.27,1689
113752,1.02,Ideal,J,SI1,62.5,57.0,6.38,6.43,3.99,4206
2549,0.4,Ideal,G,VS1,61.8,55.0,4.76,4.79,2.95,1104
85833,0.81,Ideal,G,SI1,62.1,56.0,5.94,5.89,3.68,2704
54112,1.02,Ideal,H,SI2,60.9,58.0,6.5,6.55,3.98,4331
103421,0.77,Premium,H,SI1,62.4,58.0,5.87,5.81,3.65,2292
80778,0.27,Ideal,F,VVS2,62.3,53.0,4.16,4.19,2.61,590
101597,0.7,Very Good,G,SI2,62.4,57.0,5.66,5.68,3.53,2117
151994,0.4,Ideal,F,VS2,62.0,55.0,4.72,4.75,2.94,829
165627,1.11,Ideal,I,VS1,62.3,55.0,6.63,6.66,4.14,5466
8216,0.7,Ideal,G,VS2,61.6,56.0,5.67,5.7,3.51,2641
127738,0.45,Premium,H,VS2,58.4,62.0,5.06,5.09,2.96,1179
186671,0.72,Good,I,VVS1,63.8,57.0,5.65,5.69,3.61,2633
117804,0.31,Premium,H,VS1,61.8,59.0,4.37,4.34,2.69,591
96628,0.9,Ideal,F,SI1,62.3,55.0,6.2,6.23,3.87,4241
70863,0.78,Premium,E,VS2,60.9,58.0,5.92,5.96,3.62,3108
156966,0.51,Ideal,E,VS2,61.7,56.0,5.12,5.15,3.17,1656
60592,1.67,Ideal,H,VS1,62.2,53.0,7.6,7.57,4.73,13991
158878,0.33,Ideal,G,VS1,61.7,56.0,4.43,4.47,2.74,666
26270,0.8,Very Good,G,SI1,62.9,56.0,5.88,5.95,3.72,2733
159606,0.32,Premium,H,SI1,61.5,59.0,4.38,4.33,2.68,529
90789,0.5,Premium,F,SI1,60.0,58.0,5.16,5.13,3.08,1349
182752,0.7,Premium,F,VS1,62.4,60.0,5.69,5.64,3.53,2890
83982,1.0,Very Good,H,SI2,62.2,57.0,6.37,6.43,3.99,4192
11489,1.04,Ideal,H,SI2,61.6,57.0,6.53,6.51,4.01,3840
153718,0.32,Very Good,G,SI1,62.9,53.0,4.39,4.37,2.76,477
105044,0.54,Ideal,D,VS1,61.8,57.0,5.24,5.26,3.25,2093
73020,0.31,Premium,E,VS1,61.5,58.0,4.38,4.4,2.7,734
122520,0.31,Premium,D,VS1,61.0,60.0,4.42,4.38,2.68,891
121583,2.21,Fair,F,SI2,64.6,58.0,8.29,8.18,5.16,17600
33101,2.01,Premium,H,SI2,62.4,59.0,8.04,7.97,5.0,16800
126867,0.32,Ideal,F,VVS2,61.0,56.0,4.43,4.46,2.71,726
49322,0.56,Very Good,E,VS1,60.5,58.0,5.33,5.36,3.23,1975
110019,1.02,Very Good,E,SI2,63.2,58.0,6.41,6.35,4.03,4579
97699,0.41,Very Good,G,VS1,60.9,57.0,4.78,4.8,2.92,899
142879,0.7,Very Good,H,VS1,62.2,56.0,5.64,5.68,3.53,2482
46562,1.01,Very Good,G,VVS2,61.5,58.0,6.37,6.4,3.92,8529
189030,0.55,Ideal,G,VS2,62.3,54.0,5.27,5.29,3.28,1599
84249,1.2,Ideal,F,SI1,60.7,56.0,6.84,6.88,4.16,6947
187889,2.0,Ideal,F,SI2,61.8,55.0,8.13,8.0,4.99,13395
106423,0.9,Very Good,D,SI2,61.7,58.0,6.09,6.12,3.77,3745
118972,0.9,Very Good,H,SI2,59.8,58.0,6.24,6.29,3.72,3145
144077,0.35,Ideal,E,VS1,61.5,56.0,4.52,4.57,2.79,772
37223,1.0,Very Good,H,SI1,63.1,57.0,6.35,6.39,4.02,4586
49414,0.3,Ideal,E,SI1,61.7,57.0,4.32,4.34,2.67,499
99847,0.52,Premium,D,VVS2,62.0,59.0,5.13,5.17,3.2,2322
33443,0.41,Ideal,G,SI1,61.7,56.0,4.77,4.8,2.95,923
136052,0.51,Ideal,H,VS1,62.2,54.0,5.13,5.16,3.2,1676
95361,0.4,Ideal,I,VVS1,61.4,55.0,4.77,4.79,2.94,752
73329,0.3,Premium,G,VVS1,62.3,59.0,4.31,4.25,2.67,1013
132575,0.72,Very Good,D,VS2,63.1,59.0,5.67,5.71,3.59,2933
112173,1.29,Ideal,H,SI1,62.0,55.0,7.02,6.98,4.34,6854
34970,0.7,Ideal,D,VS2,60.7,59.0,5.73,5.77,3.48,3173
110774,0.51,Ideal,D,VS2,61.2,56.0,5.15,5.18,3.17,1989
101998,0.71,Ideal,E,SI1,62.2,55.0,5.68,5.73,3.54,2605
106018,0.9,Ideal,D,SI1,61.9,55.0,6.2,6.14,3.82,4398
45776,0.57,Ideal,E,VS2,62.2,57.0,5.37,5.33,3.34,1776
63180,0.32,Ideal,F,SI1,61.1,56.0,4.41,4.46,2.7,514
146827,0.28,Very Good,F,VVS2,60.1,56.0,4.3,4.37,2.61,642
138588,1.63,Ideal,G,VS2,61.8,57.0,7.56,7.49,4.65,16915
100997,0.31,Ideal,G,IF,61.2,55.0,4.35,4.38,2.67,979
168687,0.9,Ideal,F,SI2,62.0,57.0,6.18,6.15,3.83,3850
74485,0.4,Ideal,G,VVS2,60.3,57.0,4.76,4.79,2.88,977
133919,1.01,Ideal,D,VS2,62.0,56.0,6.49,6.45,4.01,7437
139483,0.35,Premium,G,IF,61.7,58.0,4.54,4.57,2.8,999
145308,1.21,Ideal,H,VS1,62.0,55.0,6.77,6.74,4.2,7759
15875,0.29,Ideal,F,VS2,61.6,54.0,4.24,4.26,2.61,548
97105,0.75,Premium,F,SI2,60.3,58.0,5.83,5.86,3.52,2266
30569,0.9,Premium,H,VS2,60.0,59.0,6.29,6.25,3.75,3620
49098,0.4,Very Good,E,VS2,62.7,55.0,4.74,4.72,2.96,818
30988,1.0,Premium,H,SI2,60.0,59.0,6.45,6.42,3.86,4125
164739,0.78,Premium,H,SI2,61.3,58.0,5.91,5.95,3.63,2323
44442,0.73,Ideal,G,VS1,61.3,57.0,5.79,5.82,3.56,3301
92424,0.5,Ideal,F,SI1,62.0,57.0,5.07,5.11,3.16,1246
3908,0.3,Ideal,F,VS2,62.2,54.0,4.3,4.33,2.68,673
162396,0.92,Fair,F,SI2,65.4,59.0,6.09,6.04,3.96,2918
18292,0.3,Ideal,E,VVS1,61.8,57.0,4.27,4.31,2.65,871
4691,0.58,Ideal,E,VS2,61.1,56.0,5.41,5.36,3.3,1808
25741,1.53,Very Good,I,SI1,62.8,59.0,7.38,7.31,4.61,8164
109689,0.55,Ideal,E,SI2,62.6,55.0,5.28,5.24,3.3,1291
82890,1.5,Good,F,SI1,63.8,56.0,7.16,7.2,4.59,9781
66679,0.5,Good,E,VS2,64.1,57.0,5.05,5.08,3.23,1624
78028,0.9,Very Good,D,SI1,62.2,60.0,6.2,6.16,3.84,4612
110397,1.52,Premium,J,VVS1,61.8,59.0,7.37,7.31,4.54,10236
85450,1.51,Premium,E,VS2,62.4,59.0,7.31,7.34,4.58,14925
69050,0.71,Ideal,F,VS2,62.5,56.0,5.68,5.69,3.55,3217
151834,1.01,Premium,F,VS2,63.0,58.0,6.34,6.38,4.0,6272
177833,1.51,Ideal,I,VVS2,62.2,55.0,7.33,7.37,4.57,11156
145926,1.31,Premium,H,VS2,60.9,59.0,7.1,7.07,4.32,7473
62304,1.71,Ideal,H,VS2,62.6,57.0,7.52,7.59,4.75,15395
59678,1.0,Premium,E,SI2,60.6,60.0,6.41,6.45,3.89,4126
125350,0.43,Very Good,F,SI1,63.3,57.0,4.76,4.8,3.03,1016
110725,0.51,Premium,H,VS2,62.5,58.0,5.12,5.08,3.19,1318
47706,0.75,Ideal,E,SI1,62.3,56.0,5.82,5.78,3.61,2839
14112,0.42,Ideal,E,VVS2,61.3,57.0,4.85,4.8,2.96,1238
92575,2.13,Premium,G,SI2,59.9,59.0,8.43,8.35,5.0,13564
135560,0.75,Very Good,H,SI1,63.5,56.0,5.78,5.75,3.66,2268
99746,0.53,Ideal,F,VS2,60.9,56.0,5.22,5.25,3.19,1632
106854,0.51,Ideal,F,VS1,61.2,57.0,5.16,5.19,3.16,1882
170010,0.41,Ideal,E,VS1,61.7,56.0,4.8,4.77,2.96,1008
169349,1.01,Premium,D,SI1,62.4,58.0,6.31,6.28,3.92,5922
57808,0.31,Ideal,G,VVS1,61.9,56.0,4.36,4.39,2.71,816
30160,1.21,Premium,E,SI2,59.6,59.0,7.02,6.98,4.17,7173
113503,1.67,Very Good,G,SI1,62.6,59.0,7.52,7.54,4.71,11864
134388,0.5,Very Good,E,SI1,63.5,57.0,5.04,5.08,3.22,1155
33798,1.14,Ideal,G,VS2,61.6,56.0,6.7,6.75,4.13,6720
164503,0.41,Ideal,H,VVS1,62.2,56.0,4.75,4.78,2.97,1105
146484,0.4,Ideal,E,VVS1,62.3,56.0,4.71,4.73,2.94,1209
36056,0.32,Premium,H,VS1,61.9,58.0,4.41,4.39,2.72,720
154071,1.06,Ideal,H,SI1,62.0,55.0,6.57,6.58,4.07,5260
124085,1.11,Premium,I,VS1,61.9,58.0,6.7,6.64,4.14,5532
189814,0.41,Ideal,G,VVS1,61.9,55.0,4.76,4.79,2.95,1153
30382,1.37,Premium,G,VS2,60.1,59.0,7.24,7.16,4.36,9296
146183,1.04,Premium,D,SI1,62.3,59.0,6.46,6.49,4.04,5488
175205,1.05,Good,I,SI1,63.9,58.0,6.39,6.31,4.07,4528
190286,1.54,Premium,D,SI1,62.4,59.0,7.37,7.41,4.61,13248
104541,1.06,Ideal,H,SI1,61.9,56.0,6.56,6.53,4.06,5684
145240,0.3,Premium,H,VS2,62.7,58.0,4.28,4.32,2.7,506
136756,0.34,Ideal,D,SI2,62.1,56.0,4.48,4.51,2.79,571
45731,1.07,Ideal,G,VS1,62.2,56.0,6.56,6.54,4.08,6797
186926,0.4,Very Good,E,VS1,60.0,57.0,4.8,4.84,2.89,998
100393,0.41,Ideal,G,VVS2,61.7,56.0,4.76,4.78,2.94,1031
165941,0.7,Premium,E,VS2,61.5,61.0,5.67,5.71,3.51,2697
97940,1.01,Premium,G,SI1,60.7,58.0,6.47,6.43,3.91,4946
148660,1.02,Premium,I,SI2,60.4,59.0,6.45,6.49,3.91,3856
64081,0.42,Ideal,F,VS1,62.2,55.0,4.8,4.82,2.99,1031
169130,0.33,Ideal,G,IF,61.7,55.0,4.44,4.47,2.75,971
96685,0.51,Ideal,H,VS1,62.2,56.0,5.08,5.12,3.18,1575
132447,2.01,Ideal,I,SI1,59.6,60.0,8.17,8.25,4.89,15845
129701,0.42,Ideal,H,IF,61.9,56.0,4.79,4.76,2.96,1235
144465,1.06,Very Good,G,SI1,61.7,58.0,6.59,6.55,4.06,5851
99565,2.01,Premium,I,VS2,62.0,59.0,8.06,7.99,4.97,14931
164261,1.0,Premium,E,VS2,58.1,62.0,6.47,6.52,3.78,6279
63758,1.17,Ideal,G,VS2,61.8,57.0,6.77,6.81,4.19,7636
106125,1.2,Very Good,E,SI2,63.4,57.0,6.68,6.72,4.25,5250
184075,0.42,Very Good,I,VVS1,63.1,57.0,4.79,4.76,3.01,992
102076,0.9,Good,F,SI2,62.9,54.0,6.07,6.15,3.84,3210
131844,0.57,Very Good,F,VS2,61.5,57.0,5.36,5.37,3.3,1847
65739,0.3,Ideal,G,IF,61.0,55.0,4.34,4.37,2.66,863
122524,0.43,Very Good,F,SI1,63.0,57.0,4.77,4.79,3.01,716
7217,0.23,Ideal,E,VVS2,61.3,57.0,3.94,3.97,2.43,492
110073,0.71,Very Good,G,VS2,62.3,58.0,5.65,5.69,3.53,2515
149547,1.01,Very Good,F,SI2,63.3,59.0,6.41,6.38,4.04,4075
58506,1.06,Ideal,J,SI2,61.9,56.0,6.59,6.56,4.07,3656
76299,0.56,Good,G,SI1,63.6,59.0,5.18,5.17,3.29,1227
161472,0.43,Premium,F,SI1,61.5,59.0,4.86,4.83,2.98,722
183629,1.5,Ideal,D,SI2,61.6,57.0,7.39,7.34,4.53,9925
4700,0.7,Premium,H,VVS1,60.7,60.0,5.73,5.7,3.47,2753
173288,0.3,Very Good,I,VVS2,62.9,55.0,4.27,4.32,2.7,515
161096,1.0,Premium,G,VS2,61.1,62.0,6.29,6.4,3.88,6284
29435,0.31,Premium,E,SI1,61.1,59.0,4.36,4.34,2.66,544
165997,0.43,Premium,D,SI1,59.9,60.0,4.86,4.91,2.94,794
139232,1.0,Premium,D,SI1,62.3,58.0,6.34,6.28,3.93,4642
109122,0.91,Good,F,SI2,64.0,57.0,6.01,6.06,3.86,3489
118971,0.3,Ideal,I,VVS2,62.8,56.0,4.28,4.25,2.68,675
15878,0.74,Good,F,VS1,63.7,58.0,5.67,5.7,3.61,3012
187692,1.15,Ideal,F,SI2,62.0,56.0,6.79,6.73,4.19,4077
124071,1.52,Premium,G,SI1,60.1,58.0,7.42,7.38,4.46,8220
86492,1.01,Very Good,H,VS2,58.8,60.0,6.55,6.59,3.86,5304
165331,0.31,Ideal,D,SI1,62.3,55.0,4.31,4.35,2.7,629
176257,0.56,Ideal,H,VS1,62.1,54.0,5.27,5.33,3.29,1754
19124,0.38,Ideal,I,VS2,61.9,54.2,4.63,4.67,2.88,650
153872,1.51,Very Good,G,VS2,61.8,58.0,7.26,7.31,4.49,10499
70358,1.22,Ideal,H,VS2,62.6,56.0,6.87,6.79,4.28,7062
69462,0.91,Good,E,SI2,63.2,61.0,6.09,6.12,3.86,3710
75958,0.5,Good,G,SI1,57.2,63.0,5.21,5.23,2.99,706
154202,1.0,Very Good,E,VVS1,62.7,61.0,6.32,6.29,3.96,11141
104520,1.5,Very Good,I,SI1,62.8,59.0,7.31,7.26,4.58,8907
94692,0.3,Ideal,H,VVS2,61.8,55.0,4.3,4.34,2.67,590
106313,0.71,Ideal,G,VS1,64.4,56.0,5.56,5.58,3.58,2262
154671,0.31,Ideal,E,VS2,62.2,54.0,4.38,4.37,2.71,872
177071,0.34,Premium,G,VS2,61.0,61.0,4.52,4.49,2.74,765
131788,0.71,Premium,E,VS1,60.5,61.0,5.85,5.8,3.52,3211
43439,0.32,Premium,G,VVS1,61.1,59.0,4.4,4.42,2.69,789
156089,0.34,Ideal,D,SI1,62.5,56.0,4.48,4.45,2.8,803
42794,0.24,Very Good,F,VS2,61.2,58.0,3.98,4.05,2.46,419
121129,1.08,Ideal,H,SI2,61.6,57.0,6.57,6.6,4.06,4424
89187,1.3,Ideal,G,SI2,62.4,57.0,6.99,6.94,4.35,6416
30013,0.73,Very Good,I,SI1,61.2,57.0,5.79,5.83,3.56,2096
22096,0.77,Ideal,G,VS1,62.4,56.0,5.8,5.9,3.65,3446
91529,0.53,Ideal,E,SI1,62.4,54.0,5.18,5.19,3.24,1619
114481,0.9,Good,D,SI1,62.6,58.0,6.1,6.19,3.84,4194
155396,1.23,Ideal,G,VS1,62.3,56.0,6.87,6.81,4.26,9505
848,0.54,Ideal,D,VS2,61.4,55.0,5.25,5.23,3.21,1875
127097,0.3,Ideal,I,SI1,62.2,56.0,4.32,4.34,2.69,394
148072,1.01,Very Good,D,VS1,62.6,58.0,6.39,6.44,4.02,7575
10761,0.4,Ideal,G,VVS1,61.4,57.0,4.74,4.79,2.92,1043
177949,1.51,Premium,G,SI2,61.7,59.0,7.35,7.32,4.52,8216
95495,0.39,Ideal,E,VS1,61.0,57.0,4.7,4.73,2.88,931
1329,0.41,Premium,E,SI1,61.5,60.0,4.72,4.69,2.9,969
76151,1.0,Ideal,G,VVS1,61.6,55.0,6.47,6.44,3.98,8774
191309,1.52,Very Good,J,VS2,62.2,58.0,7.37,7.41,4.6,8690
8549,0.36,Ideal,G,SI1,60.6,56.0,4.58,4.62,2.78,537
113027,1.52,Premium,G,SI1,61.9,58.0,7.34,7.37,4.56,11360
9396,1.0,Good,G,VVS1,61.1,62.0,6.36,6.42,3.9,7862
50044,1.13,Premium,F,SI1,60.4,60.0,6.75,6.7,4.1,5543
49250,1.01,Very Good,E,SI1,59.2,60.0,6.56,6.61,3.89,5154
13906,1.31,Ideal,I,SI1,62.5,57.0,6.98,6.95,4.35,6147
191286,0.47,Premium,E,SI1,60.6,57.0,5.07,5.04,3.05,1087
123028,1.05,Premium,D,SI2,62.2,58.0,6.48,6.45,4.03,4269
72931,0.41,Ideal,G,VS2,61.5,55.0,4.81,4.78,2.95,1061
97486,0.32,Premium,H,VS2,62.0,59.0,4.34,4.38,2.7,505
140968,1.0,Premium,F,SI2,59.9,58.0,6.52,6.49,3.9,3745
75340,0.85,Premium,G,SI1,60.4,60.0,6.18,6.12,3.69,3605
91882,0.32,Premium,G,VS2,62.0,58.0,4.37,4.4,2.72,561
97285,0.55,Ideal,G,VS1,60.7,57.0,5.33,5.28,3.22,1622
60968,0.7,Premium,I,VVS1,61.3,58.0,5.67,5.71,3.49,2310
27866,1.23,Premium,D,SI2,59.8,57.0,6.87,6.9,4.13,6181
175775,2.0,Premium,H,SI1,60.7,60.0,8.15,8.07,4.92,13892
85174,0.55,Very Good,E,VVS2,61.0,57.0,5.26,5.3,3.21,2225
27249,2.0,Good,I,VS2,60.9,60.0,8.05,8.08,4.94,17920
94276,1.5,Very Good,I,VS1,63.2,56.0,7.26,7.31,4.6,10963
101406,0.79,Ideal,H,VS2,61.1,55.0,5.98,5.95,3.65,3184
35575,1.0,Fair,F,SI1,64.9,53.0,6.19,6.23,4.02,4138
36292,0.59,Very Good,D,VS2,58.4,59.0,5.48,5.61,3.23,2222
150825,0.71,Premium,H,SI1,62.4,58.0,5.68,5.64,3.53,2218
129247,0.41,Very Good,D,SI1,62.4,59.0,4.71,4.75,2.95,791
141947,1.43,Ideal,I,VS2,61.7,57.0,7.28,7.25,4.48,7943
127763,1.52,Premium,H,SI2,62.9,59.0,7.34,7.27,4.58,7157
135952,0.41,Ideal,D,VS2,61.3,56.0,4.8,4.85,2.96,1120
75017,0.41,Ideal,D,VS1,62.0,54.0,4.74,4.77,2.95,1154
94110,0.43,Premium,H,SI1,62.6,58.0,4.83,4.8,3.02,919
177889,0.3,Premium,D,VS2,61.8,60.0,4.26,4.3,2.65,710
176889,0.55,Ideal,G,VVS2,61.4,56.0,5.26,5.3,3.24,1877
66157,0.42,Ideal,F,SI1,61.8,55.0,4.77,4.79,2.96,992
11118,0.35,Ideal,F,VVS1,61.5,56.0,4.59,4.56,2.81,1074
67344,1.51,Ideal,D,SI1,62.0,54.0,7.37,7.35,4.56,12375
117423,0.9,Premium,G,SI1,62.7,60.0,6.09,5.97,3.77,3384
175563,0.5,Premium,E,VS2,61.1,59.0,5.12,5.07,3.11,1624
50199,1.25,Ideal,G,VS2,62.0,56.0,6.87,6.93,4.29,8749
146382,0.72,Very Good,G,SI1,62.1,57.0,5.73,5.71,3.55,2538
143300,1.03,Ideal,G,SI2,60.0,59.0,6.53,6.59,3.94,4452
92589,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.28,3.22,2319
167643,1.0,Very Good,F,VVS2,63.4,58.0,6.32,6.37,4.02,8265
119980,1.02,Ideal,H,SI1,61.2,57.0,6.5,6.47,3.97,4749
142481,1.71,Very Good,F,SI1,60.9,59.0,7.68,7.64,4.67,11713
189040,1.5,Premium,I,VS1,61.5,58.0,7.33,7.28,4.49,9980
12937,0.3,Ideal,F,VS1,61.6,56.0,4.3,4.34,2.66,731
136078,0.31,Ideal,G,VVS2,62.6,56.0,4.28,4.32,2.69,707
75843,0.3,Ideal,F,IF,61.8,55.0,4.32,4.36,2.68,886
186244,1.2,Ideal,H,VS1,61.0,57.0,6.85,6.89,4.2,7389
177901,0.72,Very Good,F,SI1,62.4,58.0,5.72,5.75,3.58,2058
100771,0.8,Good,H,SI2,60.7,61.0,6.11,6.07,3.71,2430
59679,1.0,Good,I,VS1,63.7,58.0,6.35,6.25,4.02,4375
28408,0.24,Very Good,F,VVS1,61.5,60.0,3.98,4.0,2.45,478
71344,2.01,Very Good,I,SI1,63.2,58.0,8.04,7.99,5.06,15673
50393,1.03,Ideal,I,SI2,62.1,53.0,6.49,6.46,4.02,3828
83678,0.55,Very Good,E,SI1,62.7,57.0,5.25,5.23,3.29,1441
86031,0.45,Ideal,F,VVS2,61.1,55.0,4.91,4.94,3.02,1263
157043,0.32,Ideal,E,VVS1,61.6,55.0,4.39,4.42,2.71,868
181985,0.28,Ideal,F,VS1,61.2,57.0,4.2,4.24,2.58,598
143160,0.72,Good,E,SI1,63.7,57.0,5.69,5.67,3.61,2863
122835,0.36,Very Good,G,VS2,62.8,58.0,4.51,4.55,2.84,633
158704,1.21,Premium,G,VS2,62.9,60.0,6.78,6.67,4.22,6505
193085,0.5,Ideal,G,VS2,62.0,56.0,5.01,5.05,3.13,1587
46906,0.36,Ideal,E,VS1,62.0,54.0,4.56,4.58,2.84,1026
80901,0.41,Very Good,D,SI1,62.9,56.0,4.72,4.75,2.98,1015
93855,0.32,Ideal,F,VS2,62.2,55.0,4.39,4.36,2.72,828
41452,0.34,Ideal,G,VS2,62.0,55.0,4.46,4.47,2.77,596
136451,0.3,Premium,G,VVS2,61.7,55.0,4.34,4.32,2.67,878
162461,0.38,Ideal,G,VS2,61.6,54.0,4.68,4.64,2.87,904
172943,0.56,Ideal,E,VS1,62.1,56.0,5.29,5.3,3.29,2026
192011,1.26,Premium,H,SI2,60.0,60.0,7.0,6.95,4.2,6097
35714,1.51,Very Good,J,SI1,63.4,57.0,7.29,7.23,4.6,6692
187020,1.05,Ideal,G,VS2,61.8,57.0,6.53,6.59,4.06,6586
74089,0.7,Ideal,F,SI1,61.6,56.0,5.7,5.75,3.52,2410
94127,0.4,Ideal,E,SI1,62.5,55.0,4.74,4.75,2.97,927
40760,0.71,Ideal,E,SI1,62.3,56.0,5.73,5.71,3.56,2756
180393,1.5,Premium,F,SI2,61.2,54.0,7.38,7.32,4.49,9231
185545,1.53,Ideal,F,VS2,61.7,56.0,7.38,7.42,4.56,14948
107043,1.1,Premium,D,SI1,58.3,60.0,6.85,6.78,3.99,5947
103494,0.41,Ideal,G,VS2,61.9,57.0,4.82,4.75,2.96,1061
37978,0.31,Ideal,D,SI1,61.6,56.0,4.35,4.38,2.69,732
97215,1.19,Very Good,H,SI2,63.0,57.0,6.73,6.74,4.24,4845
138324,0.75,Premium,D,SI2,62.2,58.0,5.8,5.83,3.62,2612
173568,0.9,Premium,H,SI1,58.0,61.0,6.45,6.35,3.74,3774
76504,0.43,Ideal,G,IF,61.1,57.0,4.85,4.81,2.95,1397
102821,0.52,Ideal,D,SI2,64.3,57.0,5.05,5.0,3.23,1389
43638,1.01,Very Good,G,VS2,63.3,58.0,6.34,6.37,4.02,6449
37816,0.52,Premium,E,VS2,60.7,60.0,5.19,5.21,3.16,1815
184560,0.3,Very Good,D,SI1,62.8,60.0,4.24,4.27,2.67,552
127400,0.3,Ideal,H,VS2,61.1,54.0,4.36,4.4,2.67,608
169994,0.73,Ideal,E,VS1,61.0,56.0,5.85,5.8,3.55,3540
148238,0.51,Premium,G,VS2,60.2,58.0,5.19,5.16,3.13,1427
151072,1.5,Premium,G,VS2,60.5,60.0,7.38,7.43,4.47,12812
148975,0.41,Very Good,J,VVS1,62.1,58.0,4.77,4.82,2.98,827
23864,0.39,Ideal,E,VS1,62.2,56.0,4.66,4.69,2.91,1154
17077,0.9,Ideal,F,SI1,62.2,56.0,6.18,6.21,3.85,4502
11164,1.17,Premium,I,SI1,62.6,57.0,6.71,6.75,4.21,5292
7490,0.82,Ideal,F,SI1,62.1,54.0,6.05,6.02,3.74,2974
30757,0.7,Very Good,G,SI1,62.8,56.0,5.64,5.67,3.55,2106
74247,0.42,Ideal,F,VS2,61.0,57.0,4.84,4.88,2.96,1107
90523,0.78,Very Good,F,VS2,63.3,60.0,5.78,5.82,3.67,2993
101219,0.9,Very Good,D,SI1,62.3,58.0,6.14,6.17,3.83,4078
147894,0.32,Ideal,E,VS2,61.3,55.0,4.42,4.37,2.7,900
138789,0.54,Premium,G,VS2,62.4,58.0,5.23,5.2,3.25,1637
12481,0.33,Premium,G,VS2,61.8,60.0,4.5,4.46,2.76,579
129201,0.38,Ideal,D,SI2,61.4,57.0,4.68,4.71,2.88,633
163956,0.75,Good,E,VS2,62.7,58.0,5.73,5.82,3.62,3206
156194,1.54,Premium,H,SI1,62.2,60.0,7.38,7.34,4.58,8743
79588,0.37,Ideal,E,SI1,61.2,56.0,4.67,4.64,2.85,810
182456,0.35,Ideal,F,VS1,61.7,55.0,4.54,4.57,2.81,791
163039,1.2,Ideal,G,SI2,62.5,55.0,6.82,6.77,4.25,5292
142088,1.03,Ideal,G,SI1,61.2,55.0,6.53,6.61,4.01,5016
83085,0.4,Ideal,D,VVS2,62.5,56.0,4.69,4.71,2.94,1214
75419,1.11,Ideal,D,VS2,62.1,56.0,6.61,6.65,4.11,7999
29195,1.02,Ideal,E,SI2,60.9,57.0,6.51,6.54,3.98,4579
7542,0.54,Ideal,E,VS1,61.1,57.0,5.23,5.27,3.2,2081
181783,0.9,Very Good,D,SI1,63.5,58.0,6.04,6.0,3.8,4150
187772,0.51,Ideal,E,SI1,58.1,62.0,5.24,5.29,3.09,1333
168400,0.31,Ideal,G,VVS1,62.4,54.0,4.38,4.34,2.72,1046
6754,0.42,Ideal,F,VS1,61.9,56.0,4.82,4.79,2.98,1193
78938,1.52,Premium,E,VS2,60.3,59.0,7.44,7.4,4.5,14489
152028,0.57,Premium,H,VVS1,61.9,58.0,5.27,5.29,3.27,1949
185752,0.38,Ideal,J,VVS1,60.1,57.0,4.75,4.7,2.84,994
29576,1.2,Fair,H,SI2,64.9,60.0,6.62,6.51,4.27,4648
120691,0.31,Ideal,E,VS1,61.8,55.0,4.41,4.42,2.73,738
5930,0.4,Very Good,E,SI1,63.1,55.0,4.73,4.7,2.97,882
36060,1.07,Ideal,H,SI1,61.9,57.0,6.52,6.56,4.05,5266
89722,0.72,Premium,J,SI2,61.6,59.0,5.73,5.76,3.54,2001
121678,0.53,Ideal,G,VS2,61.6,56.0,5.21,5.19,3.2,1607
146300,0.33,Premium,F,VS2,62.0,58.0,4.44,4.47,2.76,854
84571,0.58,Premium,F,SI2,61.2,58.0,5.35,5.33,3.26,1172
100988,0.72,Ideal,H,SI1,62.1,55.0,5.74,5.78,3.58,2239
40242,1.09,Good,D,SI2,63.7,59.0,6.45,6.38,4.08,4598
63305,0.3,Ideal,F,VS2,61.1,56.0,4.36,4.34,2.66,637
166746,0.61,Ideal,G,VVS2,61.4,57.0,5.47,5.49,3.36,2218
25757,0.31,Ideal,F,VS2,61.2,56.0,4.37,4.39,2.68,573
28788,0.75,Ideal,H,SI2,62.0,56.0,5.83,5.86,3.61,2337
132859,1.57,Ideal,I,VS1,62.0,56.0,7.37,7.46,4.61,10023
